0.0,9.0
0.01,8.995
0.02,8.99
0.03,8.985
0.04,8.98
0.05,8.975
0.06,8.97
0.07,8.965
0.08,8.96
0.09,8.955
0.1,8.95
0.11,8.945
0.12,8.94
0.13,8.935
0.14,8.93
0.15,8.925
0.16,8.92
0.17,8.915
0.18,8.91
0.19,8.905
0.2,8.9
0.21,8.895
0.22,8.89
0.23,8.885
0.24,8.88
0.25,8.875
0.26,8.87
0.27,8.865
0.28,8.86
0.29,8.855
0.3,8.85
0.31,8.845
0.32,8.84
0.33,8.835
0.34,8.83
0.35000000000000003,8.825
0.36,8.82
0.37,8.815
0.38,8.81
0.39,8.805
0.4,8.8
0.41000000000000003,8.795
0.42,8.79
0.43,8.785
0.44,8.78
0.45,8.775
0.46,8.77
0.47000000000000003,8.765
0.48,8.76
0.49,8.755
0.5,8.75
0.51,8.745
0.52,8.74
0.53,8.735
0.54,8.73
0.55,8.725
0.56,8.72
0.5700000000000001,8.715
0.58,8.71
0.59,8.705
0.6,8.7
0.61,8.695
0.62,8.69
0.63,8.685
0.64,8.68
0.65,8.675
0.66,8.67
0.67,8.665
0.68,8.66
0.6900000000000001,8.655
0.7000000000000001,8.65
0.71,8.645
0.72,8.64
0.73,8.635
0.74,8.63
0.75,8.625
0.76,8.62
0.77,8.615
0.78,8.61
0.79,8.605
0.8,8.6
0.81,8.595
0.8200000000000001,8.59
0.8300000000000001,8.585
0.84,8.58
0.85,8.575
0.86,8.57
0.87,8.565
0.88,8.56
0.89,8.555
0.9,8.55
0.91,8.545
0.92,8.54
0.93,8.535
0.9400000000000001,8.53
0.9500000000000001,8.525
0.96,8.52
0.97,8.515
0.98,8.51
0.99,8.505
1.0,8.5
1.01,8.495
1.02,8.49
1.03,8.485
1.04,8.48
1.05,8.475
1.06,8.47
1.07,8.465
1.08,8.46
1.09,8.455
1.1,8.45
1.11,8.445
1.12,8.44
1.1300000000000001,8.435
1.1400000000000001,8.43
1.1500000000000001,8.425
1.16,8.42
1.17,8.415
1.18,8.41
1.19,8.405
1.2,8.4
1.21,8.395
1.22,8.39
1.23,8.385
1.24,8.38
1.25,8.375
1.26,8.37
1.27,8.365
1.28,8.36
1.29,8.355
1.3,8.35
1.31,8.345
1.32,8.34
1.33,8.335
1.34,8.33
1.35,8.325
1.36,8.32
1.37,8.315
1.3800000000000001,8.31
1.3900000000000001,8.305
1.4000000000000001,8.3
1.41,8.295
1.42,8.29
1.43,8.285
1.44,8.28
1.45,8.275
1.46,8.27
1.47,8.265
1.48,8.26
1.49,8.255
1.5,8.25
1.51,8.245
1.52,8.24
1.53,8.235
1.54,8.23
1.55,8.225
1.56,8.22
1.57,8.215
1.58,8.21
1.59,8.205
1.6,8.2
1.61,8.195
1.62,8.19
1.6300000000000001,8.185
1.6400000000000001,8.18
1.6500000000000001,8.175
1.6600000000000001,8.17
1.67,8.165
1.68,8.16
1.69,8.155
1.7,8.15
1.71,8.145
1.72,8.14
1.73,8.135
1.74,8.13
1.75,8.125
1.76,8.12
1.77,8.115
1.78,8.11
1.79,8.105
1.8,8.1
1.81,8.095
1.82,8.09
1.83,8.085
1.84,8.08
1.85,8.075
1.86,8.07
1.87,8.065
1.8800000000000001,8.06
1.8900000000000001,8.055
1.9000000000000001,8.05
1.9100000000000001,8.045
1.92,8.04
1.93,8.035
1.94,8.03
1.95,8.025
1.96,8.02
1.97,8.015
1.98,8.01
1.99,8.005
2.0,8.0
2.0100000000000002,7.995
2.02,7.99
2.0300000000000002,7.984999999999999
2.04,7.98
2.05,7.975
2.06,7.97
2.07,7.965
2.08,7.96
2.09,7.955
2.1,7.95
2.11,7.945
2.12,7.9399999999999995
2.13,7.9350000000000005
2.14,7.93
2.15,7.925
2.16,7.92
2.17,7.915
2.18,7.91
2.19,7.905
2.2,7.9
2.21,7.895
2.22,7.89
2.23,7.885
2.24,7.88
2.25,7.875
2.2600000000000002,7.87
2.27,7.865
2.2800000000000002,7.859999999999999
2.29,7.855
2.3000000000000003,7.85
2.31,7.845
2.32,7.84
2.33,7.835
2.34,7.83
2.35,7.825
2.36,7.82
2.37,7.8149999999999995
2.38,7.8100000000000005
2.39,7.805
2.4,7.8
2.41,7.795
2.42,7.79
2.43,7.785
2.44,7.78
2.45,7.775
2.46,7.77
2.47,7.765
2.48,7.76
2.49,7.755
2.5,7.75
2.5100000000000002,7.745
2.52,7.74
2.5300000000000002,7.734999999999999
2.54,7.73
2.5500000000000003,7.725
2.56,7.72
2.57,7.715
2.58,7.71
2.59,7.705
2.6,7.7
2.61,7.695
2.62,7.6899999999999995
2.63,7.6850000000000005
2.64,7.68
2.65,7.675
2.66,7.67
2.67,7.665
2.68,7.66
2.69,7.655
2.7,7.65
2.71,7.645
2.72,7.64
2.73,7.635
2.74,7.63
2.75,7.625
2.7600000000000002,7.62
2.77,7.615
2.7800000000000002,7.609999999999999
2.79,7.605
2.8000000000000003,7.6
2.81,7.595
2.82,7.59
2.83,7.585
2.84,7.58
2.85,7.575
2.86,7.57
2.87,7.5649999999999995
2.88,7.5600000000000005
2.89,7.555
2.9,7.55
2.91,7.545
2.92,7.54
2.93,7.535
2.94,7.53
2.95,7.525
2.96,7.52
2.97,7.515
2.98,7.51
2.99,7.505
3.0,7.5
3.0100000000000002,7.495
3.02,7.49
3.0300000000000002,7.484999999999999
3.04,7.48
3.0500000000000003,7.475
3.06,7.47
3.0700000000000003,7.465
3.08,7.46
3.09,7.455
3.1,7.45
3.11,7.445
3.12,7.4399999999999995
3.13,7.4350000000000005
3.14,7.43
3.15,7.425
3.16,7.42
3.17,7.415
3.18,7.41
3.19,7.405
3.2,7.4
3.21,7.395
3.22,7.39
3.23,7.385
3.24,7.38
3.25,7.375
3.2600000000000002,7.37
3.27,7.365
3.2800000000000002,7.359999999999999
3.29,7.355
3.3000000000000003,7.35
3.31,7.345
3.3200000000000003,7.34
3.33,7.335
3.34,7.33
3.35,7.325
3.36,7.32
3.37,7.3149999999999995
3.38,7.3100000000000005
3.39,7.305
3.4,7.3
3.41,7.295
3.42,7.29
3.43,7.285
3.44,7.28
3.45,7.275
3.46,7.27
3.47,7.265
3.48,7.26
3.49,7.255
3.5,7.25
3.5100000000000002,7.245
3.52,7.24
3.5300000000000002,7.234999999999999
3.54,7.23
3.5500000000000003,7.225
3.56,7.22
3.5700000000000003,7.215
3.58,7.21
3.59,7.205
3.6,7.2
3.61,7.195
3.62,7.1899999999999995
3.63,7.1850000000000005
3.64,7.18
3.65,7.175
3.66,7.17
3.67,7.165
3.68,7.16
3.69,7.155
3.7,7.15
3.71,7.145
3.72,7.14
3.73,7.135
3.74,7.13
3.75,7.125
3.7600000000000002,7.12
3.77,7.115
3.7800000000000002,7.109999999999999
3.79,7.105
3.8000000000000003,7.1
3.81,7.095
3.8200000000000003,7.09
3.83,7.085
3.84,7.08
3.85,7.075
3.86,7.07
3.87,7.0649999999999995
3.88,7.0600000000000005
3.89,7.055
3.9,7.05
3.91,7.045
3.92,7.04
3.93,7.035
3.94,7.03
3.95,7.025
3.96,7.02
3.97,7.015
3.98,7.01
3.99,7.005
4.0,7.0
4.01,6.995
4.0200000000000005,6.99
4.03,6.984999999999999
4.04,6.98
4.05,6.975
4.0600000000000005,6.97
4.07,6.965
4.08,6.96
4.09,6.955
4.1,6.95
4.11,6.945
4.12,6.9399999999999995
4.13,6.9350000000000005
4.14,6.93
4.15,6.925
4.16,6.92
4.17,6.915
4.18,6.91
4.19,6.904999999999999
4.2,6.9
4.21,6.895
4.22,6.890000000000001
4.23,6.885
4.24,6.88
4.25,6.875
4.26,6.87
4.2700000000000005,6.865
4.28,6.859999999999999
4.29,6.855
4.3,6.85
4.3100000000000005,6.845
4.32,6.84
4.33,6.835
4.34,6.83
4.3500000000000005,6.824999999999999
4.36,6.82
4.37,6.8149999999999995
4.38,6.8100000000000005
4.39,6.805
4.4,6.8
4.41,6.795
4.42,6.79
4.43,6.785
4.44,6.779999999999999
4.45,6.775
4.46,6.77
4.47,6.765000000000001
4.48,6.76
4.49,6.755
4.5,6.75
4.51,6.745
4.5200000000000005,6.74
4.53,6.734999999999999
4.54,6.73
4.55,6.725
4.5600000000000005,6.72
4.57,6.715
4.58,6.71
4.59,6.705
4.6000000000000005,6.699999999999999
4.61,6.695
4.62,6.6899999999999995
4.63,6.6850000000000005
4.64,6.68
4.65,6.675
4.66,6.67
4.67,6.665
4.68,6.66
4.69,6.654999999999999
4.7,6.65
4.71,6.645
4.72,6.640000000000001
4.73,6.635
4.74,6.63
4.75,6.625
4.76,6.62
4.7700000000000005,6.615
4.78,6.609999999999999
4.79,6.605
4.8,6.6
4.8100000000000005,6.595
4.82,6.59
4.83,6.585
4.84,6.58
4.8500000000000005,6.574999999999999
4.86,6.57
4.87,6.5649999999999995
4.88,6.5600000000000005
4.89,6.555
4.9,6.55
4.91,6.545
4.92,6.54
4.93,6.535
4.94,6.529999999999999
4.95,6.525
4.96,6.52
4.97,6.515000000000001
4.98,6.51
4.99,6.505
5.0,6.5
5.01,6.495
5.0200000000000005,6.49
5.03,6.484999999999999
5.04,6.48
5.05,6.475
5.0600000000000005,6.47
5.07,6.465
5.08,6.46
5.09,6.455
5.1000000000000005,6.449999999999999
5.11,6.445
5.12,6.4399999999999995
5.13,6.4350000000000005
5.14,6.43
5.15,6.425
5.16,6.42
5.17,6.415
5.18,6.41
5.19,6.404999999999999
5.2,6.4
5.21,6.395
5.22,6.390000000000001
5.23,6.385
5.24,6.38
5.25,6.375
5.26,6.37
5.2700000000000005,6.365
5.28,6.359999999999999
5.29,6.355
5.3,6.35
5.3100000000000005,6.345
5.32,6.34
5.33,6.335
5.34,6.33
5.3500000000000005,6.324999999999999
5.36,6.32
5.37,6.3149999999999995
5.38,6.3100000000000005
5.39,6.305
5.4,6.3
5.41,6.295
5.42,6.29
5.43,6.285
5.44,6.279999999999999
5.45,6.275
5.46,6.27
5.47,6.265000000000001
5.48,6.26
5.49,6.255
5.5,6.25
5.51,6.245
5.5200000000000005,6.24
5.53,6.234999999999999
5.54,6.23
5.55,6.225
5.5600000000000005,6.22
5.57,6.215
5.58,6.21
5.59,6.205
5.6000000000000005,6.199999999999999
5.61,6.195
5.62,6.1899999999999995
5.63,6.1850000000000005
5.64,6.18
5.65,6.175
5.66,6.17
5.67,6.165
5.68,6.16
5.69,6.154999999999999
5.7,6.15
5.71,6.145
5.72,6.140000000000001
5.73,6.135
5.74,6.13
5.75,6.125
5.76,6.12
5.7700000000000005,6.115
5.78,6.109999999999999
5.79,6.105
5.8,6.1
5.8100000000000005,6.095
5.82,6.09
5.83,6.085
5.84,6.08
5.8500000000000005,6.074999999999999
5.86,6.07
5.87,6.0649999999999995
5.88,6.0600000000000005
5.89,6.055
5.9,6.05
5.91,6.045
5.92,6.04
